[13-Dec-2016 02:53:10 UTC] PHP  81. Illuminate\Foundation\Application->make($abstract = *uninitialized*, $parameters = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:126
[13-Dec-2016 02:53:10 UTC] PHP  82. Illuminate\Container\Container->make($abstract = *uninitialized*, $parameters = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:697
[13-Dec-2016 02:53:10 UTC] PHP  83. Illuminate\Container\Container->build($concrete = *uninitialized*, $parameters = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Container/Container.php:629
[13-Dec-2016 02:53:10 UTC] PHP  84. ReflectionClass->__construct(*uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Container/Container.php:734
[13-Dec-2016 02:53:10 UTC] PHP  85. spl_autoload_call(*uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Container/Container.php:734
[13-Dec-2016 02:53:10 UTC] PHP  86. Composer\Autoload\ClassLoader->loadClass($class = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Container/Container.php:734
[13-Dec-2016 02:53:10 UTC] PHP  87. Composer\Autoload\includeFile($file = *uninitialized*) /home/ubuntu/workspace/project/vendor/composer/ClassLoader.php:301
[13-Dec-2016 03:05:28 UTC] PHP Fatal error:  Class 'App\Http\Controllers\Internships' not found in /home/ubuntu/workspace/project/app/Http/Controllers/EmployerController.php on line 124
[13-Dec-2016 03:05:28 UTC] PHP Stack trace:
[13-Dec-2016 03:05:28 UTC] PHP   1. {main}() /home/ubuntu/workspace/project/public/index.php:0
[13-Dec-2016 03:05:28 UTC] PHP   2. Illuminate\Foundation\Http\Kernel->handle($request = *uninitialized*) /home/ubuntu/workspace/project/public/index.php:54
[13-Dec-2016 03:05:28 UTC] PHP   3. Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter($request = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:99
[13-Dec-2016 03:05:28 UTC] PHP   4. Illuminate\Pipeline\Pipeline->then($destination = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:132
[13-Dec-2016 03:05:28 UTC] PHP   5. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[13-Dec-2016 03:05:28 UTC] PHP   6. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[13-Dec-2016 03:05:28 UTC] PHP   7. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP   8. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP   9. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  10. Illuminate\Foundation\Http\Middleware\CheckForMaintenanceMode->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  11. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php:44
[13-Dec-2016 03:05:28 UTC] PHP  12. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52
[13-Dec-2016 03:05:28 UTC] PHP  13. Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}($request = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52
[13-Dec-2016 03:05:28 UTC] PHP  14. Illuminate\Routing\Router->dispatch($request = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:246
[13-Dec-2016 03:05:28 UTC] PHP  15. Illuminate\Routing\Router->dispatchToRoute($request = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Router.php:675
[13-Dec-2016 03:05:28 UTC] PHP  16. Illuminate\Routing\Router->runRouteWithinStack($route = *uninitialized*, $request = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Router.php:699
[13-Dec-2016 03:05:28 UTC] PHP  17. Illuminate\Pipeline\Pipeline->then($destination = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Router.php:726
[13-Dec-2016 03:05:28 UTC] PHP  18. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[13-Dec-2016 03:05:28 UTC] PHP  19. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[13-Dec-2016 03:05:28 UTC] PHP  20. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  21. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  22. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  23. Illuminate\Cookie\Middleware\EncryptCookies->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  24. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[13-Dec-2016 03:05:28 UTC] PHP  25. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  26. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  27. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  28. Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  29. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php:37
[13-Dec-2016 03:05:28 UTC] PHP  30. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  31. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  32. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  33. Illuminate\Session\Middleware\StartSession->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  34. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php:64
[13-Dec-2016 03:05:28 UTC] PHP  35. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  36. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  37. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  38. Illuminate\View\Middleware\ShareErrorsFromSession->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  39. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php:49
[13-Dec-2016 03:05:28 UTC] PHP  40. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  41. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  42. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  43. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  44. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:64
[13-Dec-2016 03:05:28 UTC] PHP  45. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  46. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  47. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  48. Illuminate\Cookie\Middleware\EncryptCookies->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  49. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[13-Dec-2016 03:05:28 UTC] PHP  50. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  51. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  52. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  53. Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  54. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php:37
[13-Dec-2016 03:05:28 UTC] PHP  55. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  56. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  57. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  58. Illuminate\Session\Middleware\StartSession->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  59. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php:64
[13-Dec-2016 03:05:28 UTC] PHP  60. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  61. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  62. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  63. Illuminate\View\Middleware\ShareErrorsFromSession->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  64. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php:49
[13-Dec-2016 03:05:28 UTC] PHP  65. call_user_func:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  66. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:32
[13-Dec-2016 03:05:28 UTC] PHP  67. call_user_func_array:{/home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136}(*uninitialized*, *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  68. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle($request = *uninitialized*, $next = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[13-Dec-2016 03:05:28 UTC] PHP  69. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}($passable = *uninitialized*) /home/ubuntu/workspace/project/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:64
